payment_year,diagnosis_code,cms_hcc_v24,cms_hcc_v24_flag
2019,C9102,8,Yes
2019,C9110,10,Yes
2019,C9111,10,Yes
2019,C9112,10,Yes
2019,C9130,10,Yes
2019,C9131,10,Yes
2019,C9132,10,Yes
2019,C9140,10,Yes
2019,C9141,10,Yes
2019,C9142,10,Yes
2019,C9150,10,Yes
2019,C9151,10,Yes
2019,C9152,10,Yes
2019,C9160,10,Yes
2019,C9161,10,Yes
2019,C9162,10,Yes
2019,C9190,10,Yes
2019,C9191,10,Yes
2019,C9192,10,Yes
2019,C91A0,10,Yes
2019,C91A1,10,Yes
2019,C91A2,10,Yes
2019,C91Z0,10,Yes
2019,C91Z1,10,Yes
2019,C91Z2,10,Yes
2019,C9200,8,Yes
2019,C9201,8,Yes
2019,C9202,8,Yes
2019,C9210,9,Yes
2019,C9211,9,Yes
2019,C9212,9,Yes
2019,C9220,9,Yes
2019,C9221,9,Yes
2019,C9222,9,Yes
2019,C9230,9,Yes
2019,C9231,9,Yes
2019,C9232,9,Yes
2019,C9240,8,Yes
2019,C9241,8,Yes
2019,C9242,8,Yes
2019,C9250,8,Yes
2019,C9251,8,Yes
2019,C9252,8,Yes
2019,C9260,8,Yes
2019,C9261,8,Yes
2019,C9262,8,Yes
2019,C9290,9,Yes
2019,C9291,9,Yes
2019,C9292,9,Yes
2019,C92A0,8,Yes
2019,C92A1,8,Yes
2019,C92A2,8,Yes
2019,C92Z0,9,Yes
2019,C92Z1,9,Yes
2019,C92Z2,9,Yes
2019,C9300,8,Yes
2019,C9301,8,Yes
2019,C9302,8,Yes
2019,C9310,9,Yes
2019,C9311,9,Yes
2019,C9312,9,Yes
2019,C9330,9,Yes
2019,C9331,9,Yes
2019,C9332,9,Yes
2019,C9390,9,Yes
2019,C9391,9,Yes
2019,C9392,9,Yes
2019,C93Z0,9,Yes
2019,C93Z1,9,Yes
2019,C93Z2,9,Yes
2019,C9400,8,Yes
2019,C9401,8,Yes
2019,C9402,8,Yes
2019,C9420,8,Yes
2019,C9421,8,Yes
2019,C9422,8,Yes
2019,C9430,9,Yes
2019,C9431,9,Yes
2019,C9432,9,Yes
2019,C9440,8,Yes
2019,C9441,8,Yes
2019,C9442,8,Yes
2019,C946,48,Yes
2019,C9480,9,Yes
2019,C9481,9,Yes
2019,C9482,9,Yes
2019,C9500,8,Yes
2019,C9501,8,Yes
2019,C9502,8,Yes
2019,C9510,10,Yes
2019,C9511,10,Yes
2019,C9512,10,Yes
2019,C9590,10,Yes
2019,C9591,10,Yes
2019,C9592,10,Yes
2019,C960,10,Yes
2019,C9620,10,Yes
2019,C9621,10,Yes
2019,C9622,10,Yes
2019,C9629,10,Yes
2019,C964,10,Yes
2019,C965,10,Yes
2019,C966,10,Yes
2019,C969,10,Yes
2019,C96A,10,Yes
2019,C96Z,10,Yes
2019,D030,12,Yes
2019,D0310,12,Yes
2019,D0311,12,Yes
2019,D03111,12,Yes
2019,D03112,12,Yes
2019,D0312,12,Yes
2019,D03121,12,Yes
2019,D03122,12,Yes
2019,D0320,12,Yes
2019,D0321,12,Yes
2019,D0322,12,Yes
2019,D0330,12,Yes
2019,D0339,12,Yes
2019,D034,12,Yes
2019,D0351,12,Yes
2019,D0352,12,Yes
2019,D0359,12,Yes
2019,D0360,12,Yes
2019,D0361,12,Yes
2019,D0362,12,Yes
2019,D0370,12,Yes
2019,D0371,12,Yes
2019,D0372,12,Yes
2019,D038,12,Yes
2019,D039,12,Yes
2019,D1802,12,Yes
2019,D320,12,Yes
2019,D321,12,Yes
2019,D329,12,Yes
2019,D330,12,Yes
2019,D331,12,Yes
2019,D332,12,Yes
2019,D333,12,Yes
2019,D334,12,Yes
2019,D337,12,Yes
2019,D339,12,Yes
2019,D352,12,Yes
2019,D353,12,Yes
2019,D354,12,Yes
2019,D420,12,Yes
2019,D421,12,Yes
2019,D429,12,Yes
2019,D430,12,Yes
2019,D431,12,Yes
2019,D432,12,Yes
2019,D433,12,Yes
2019,D434,12,Yes
2019,D438,12,Yes
2019,D439,12,Yes
2019,D443,12,Yes
2019,D444,12,Yes
2019,D445,12,Yes
2019,D446,12,Yes
2019,D447,12,Yes
2019,D45,48,Yes
2019,D460,46,Yes
2019,D461,46,Yes
2019,D4620,46,Yes
2019,D4621,46,Yes
2019,D4622,46,Yes
2019,D464,46,Yes
2019,D469,46,Yes
2019,D46A,46,Yes
2019,D46B,46,Yes
2019,D46C,46,Yes
2019,D46Z,46,Yes
2019,D471,48,Yes
2019,D473,48,Yes
2019,D474,46,Yes
2019,D479,48,Yes
2019,D47Z1,48,Yes
2019,D47Z2,48,Yes
2019,D47Z9,48,Yes
2019,D496,12,Yes
2019,D550,48,Yes
2019,D551,48,Yes
2019,D552,48,Yes
2019,D553,48,Yes
2019,D558,48,Yes
2019,D559,48,Yes
2019,D560,48,Yes
2019,D561,48,Yes
2019,D562,48,Yes
2019,D564,48,Yes
2019,D565,48,Yes
2019,D568,48,Yes
2019,D5700,46,Yes
2019,D5701,46,Yes
2019,D5701,,Not Applicable
2019,D5702,46,Yes
2019,D5702,,Not Applicable
2019,D571,46,Yes
2019,D5720,46,Yes
2019,D57211,46,Yes
2019,D57212,46,Yes
2019,D57219,46,Yes
2019,D573,48,Yes
2019,D5740,46,Yes
2019,D57411,46,Yes
2019,D57412,46,Yes
2019,D57419,46,Yes
2019,D5780,46,Yes
2019,D57811,46,Yes
2019,D57812,46,Yes
2019,D57819,46,Yes
2019,D580,48,Yes
2019,D581,48,Yes
2019,D582,48,Yes
2019,D588,48,Yes
2019,D589,48,Yes
2019,D590,46,Yes
2019,D591,46,Yes
2019,D592,46,Yes
2019,D593,46,Yes
2019,D594,46,Yes
2019,D595,46,Yes
2019,D596,46,Yes
2019,D598,46,Yes
2019,D599,46,Yes
2019,D600,46,Yes
2019,D601,46,Yes
2019,D608,46,Yes
2019,D609,46,Yes
2019,D6101,46,Yes
2019,D6109,46,Yes
2019,D611,46,Yes
2019,D612,46,Yes
2019,D613,46,Yes
2019,D61810,47,Yes
2019,D61811,47,Yes
2019,D61818,47,Yes
2019,D6182,46,Yes
2019,D6189,46,Yes
2019,D619,46,Yes
2019,D640,48,Yes
2019,D641,48,Yes
2019,D642,48,Yes
2019,D643,48,Yes
2019,D65,48,Yes
2019,D66,46,Yes
2019,D67,46,Yes
2019,D680,48,Yes
2019,D681,48,Yes
2019,D682,48,Yes
2019,D68311,48,Yes
2019,D68312,48,Yes
2019,D68318,48,Yes
2019,D6832,48,Yes
2019,D684,48,Yes
2019,D6851,48,Yes
2019,D6852,48,Yes
2019,D6859,48,Yes
2019,D6861,48,Yes
2019,D6862,48,Yes
2019,D6869,48,Yes
2019,D688,48,Yes
2019,D689,48,Yes
2019,D690,48,Yes
2019,D691,48,Yes
2019,D692,48,Yes
2019,D693,48,Yes
2019,D6941,48,Yes
2019,D6942,48,Yes
2019,D6949,48,Yes
2019,D696,48,Yes
2019,D698,48,Yes
2019,D699,48,Yes
2019,D700,47,Yes
2019,D701,47,Yes
2019,D702,47,Yes
2019,D703,47,Yes
2019,D704,47,Yes
2019,D708,47,Yes
2019,D709,47,Yes
2019,D71,47,Yes
2019,D720,47,Yes
2019,D7581,46,Yes
2019,D7582,48,Yes
2019,D761,47,Yes
2019,D762,47,Yes
2019,D763,47,Yes
2019,D800,47,Yes
2019,D801,47,Yes
2019,D802,47,Yes
2019,D803,47,Yes
2019,D804,47,Yes
2019,D805,47,Yes
2019,D806,47,Yes
2019,D807,47,Yes
2019,D808,47,Yes
2019,D809,47,Yes
2019,D810,47,Yes
2019,D811,47,Yes
2019,D812,47,Yes
2019,D813,47,Yes
2019,D814,47,Yes
2019,D815,47,Yes
2019,D816,47,Yes
2019,D817,47,Yes
2019,D8189,47,Yes
2019,D819,47,Yes
2019,D820,47,Yes
2019,D821,47,Yes
2019,D822,47,Yes
2019,D823,47,Yes
2019,D824,47,Yes
2019,D828,47,Yes
2019,D829,47,Yes
2019,D830,47,Yes
2019,D831,47,Yes
2019,D832,47,Yes
2019,D838,47,Yes
2019,D839,47,Yes
2019,D840,47,Yes
2019,D841,23,Yes
2019,D848,47,Yes
2019,D849,47,Yes
2019,D860,112,Yes
2019,D862,112,Yes
2019,D8682,75,Yes
2019,D8684,,No
2019,D891,23,Yes
2019,D893,47,Yes
2019,D8940,47,Yes
2019,D8941,47,Yes
2019,D8942,47,Yes
2019,D8943,47,Yes
2019,D8949,47,Yes
2019,D89810,47,Yes
2019,D89811,47,Yes
2019,D89812,47,Yes
2019,D89813,47,Yes
2019,D8982,47,Yes
2019,D8989,47,Yes
2019,D899,47,Yes
2019,E000,,No
2019,E001,,No
2019,E002,,No
2019,E009,,No
2019,E010,,No
2019,E011,,No
2019,E012,,No
2019,E018,,No
2019,E02,,No
2019,E030,,No
2019,E031,,No
2019,E032,,No
2019,E033,,No
2019,E034,,No
2019,E035,23,Yes
2019,E038,,No
2019,E039,,No
2019,E040,,No
2019,E041,,No
2019,E042,,No
2019,E048,,No
2019,E049,,No
2019,E0500,,No
2019,E0501,,No
2019,E0510,,No
2019,E0511,,No
2019,E0520,,No
2019,E0521,,No
2019,E0530,,No
2019,E0531,,No
2019,E0540,,No
2019,E0541,,No
2019,E0580,,No
2019,E0581,,No
2019,E0590,,No
2019,E0591,,No
2019,E060,,No
2019,E061,,No
2019,E062,,No
2019,E063,,No
2019,E064,,No
2019,E065,,No
2019,E069,,No
2019,E070,,No
2019,E071,,No
2019,E0789,,No
2019,E079,,No
2019,E0800,17,Yes
2019,E0801,17,Yes
2019,E0810,17,Yes
2019,E0811,17,Yes
2019,E0821,18,Yes
2019,E0821,,Not Applicable
2019,E0822,18,Yes
2019,E0822,,Not Applicable
2019,E0829,18,Yes
2019,E0829,,Not Applicable
2019,E08311,18,Yes
2019,E08311,,Not Applicable
2019,E08319,18,Yes
2019,E08319,,Not Applicable
2019,E083211,18,Yes
2019,E083211,,Not Applicable
2019,E083212,18,Yes
2019,E083212,,Not Applicable
2019,E083213,18,Yes
2019,E083213,,Not Applicable
2019,E083219,18,Yes
2019,E083219,,Not Applicable
2019,E083291,18,Yes
2019,E083291,,Not Applicable
2019,E083292,18,Yes
2019,E083292,,Not Applicable
2019,E083293,18,Yes
2019,E083293,,Not Applicable
2019,E083299,18,Yes
2019,E083299,,Not Applicable
2019,E083311,18,Yes
2019,E083311,,Not Applicable
2019,E083312,18,Yes
2019,E083312,,Not Applicable
2019,E083313,18,Yes
2019,E083313,,Not Applicable
2019,E083319,18,Yes
2019,E083319,,Not Applicable
2019,E083391,18,Yes
2019,E083391,,Not Applicable
2019,E083392,18,Yes
2019,E083392,,Not Applicable
2019,E083393,18,Yes
2019,E083393,,Not Applicable
2019,E083399,18,Yes
2019,E083399,,Not Applicable
2019,E083411,18,Yes
2019,E083411,,Not Applicable
2019,E083412,18,Yes
2019,E083412,,Not Applicable
2019,E083413,18,Yes
2019,E083413,,Not Applicable
2019,E083419,18,Yes
2019,E083419,,Not Applicable
2019,E083491,18,Yes
2019,E083491,,Not Applicable
2019,E083492,18,Yes
2019,E083492,,Not Applicable
2019,E083493,18,Yes
2019,E083493,,Not Applicable
2019,E083499,18,Yes
2019,E083499,,Not Applicable
2019,E083511,18,Yes
2019,E083511,122,Yes
2019,E083512,18,Yes
2019,E083512,122,Yes
2019,E083513,18,Yes
2019,E083513,122,Yes
2019,E083519,18,Yes
2019,E083519,122,Yes
2019,E083521,18,Yes
2019,E083521,122,Yes
2019,E083522,18,Yes
2019,E083522,122,Yes
2019,E083523,18,Yes
2019,E083523,122,Yes
2019,E083529,18,Yes
2019,E083529,122,Yes
2019,E083531,18,Yes
2019,E083531,122,Yes
2019,E083532,18,Yes
2019,E083532,122,Yes
2019,E083533,18,Yes
2019,E083533,122,Yes
2019,E083539,18,Yes
2019,E083539,122,Yes
2019,E083541,18,Yes
2019,E083541,122,Yes
2019,E083542,18,Yes
2019,E083542,122,Yes
2019,E083543,18,Yes
2019,E083543,122,Yes
2019,E083549,18,Yes
2019,E083549,122,Yes
2019,E083551,18,Yes
2019,E083551,122,Yes
2019,E083552,18,Yes
2019,E083552,122,Yes
2019,E083553,18,Yes
2019,E083553,122,Yes
2019,E083559,18,Yes
2019,E083559,122,Yes
2019,E083591,18,Yes
2019,E083591,122,Yes
2019,E083592,18,Yes
2019,E083592,122,Yes
2019,E083593,18,Yes
2019,E083593,122,Yes
2019,E083599,18,Yes
2019,E083599,122,Yes
2019,E0836,18,Yes
2019,E0837X1,18,Yes
2019,E0837X2,18,Yes
2019,E0837X3,18,Yes
2019,E0837X9,18,Yes
2019,E0839,18,Yes
2019,E0840,18,Yes
2019,E0840,,Not Applicable
2019,E0841,18,Yes
2019,E0841,,Not Applicable
2019,E0842,18,Yes
2019,E0842,,Not Applicable
2019,E0843,18,Yes
2019,E0843,,Not Applicable
2019,E0844,18,Yes
2019,E0844,,Not Applicable
2019,E0849,18,Yes
2019,E0849,,Not Applicable
2019,E0851,18,Yes
2019,E0851,108,Yes
2019,E0852,18,Yes
2019,E0852,106,Yes
2019,E0852,108,Yes
2019,E0859,18,Yes
2019,E08610,18,Yes
2019,E08618,18,Yes
2019,E08620,18,Yes
2019,E08621,18,Yes
2019,E08621,161,Yes
2019,E08622,18,Yes
2019,E08622,161,Yes
2019,E08628,18,Yes
2019,E08630,18,Yes
2019,E08638,18,Yes
2019,E08641,17,Yes
2019,E08649,18,Yes
2019,E0865,18,Yes
2019,E0869,18,Yes
2019,E088,18,Yes
2019,E089,19,Yes
2019,E0900,17,Yes
2019,E0901,17,Yes
2019,E0910,17,Yes
2019,E0911,17,Yes
2019,E0921,18,Yes
2019,E0921,,Not Applicable
2019,E0922,18,Yes
2019,E0922,,Not Applicable
2019,E0929,18,Yes
2019,E0929,,Not Applicable
2019,E09311,18,Yes
2019,E09311,,Not Applicable
2019,E09319,18,Yes
2019,E09319,,Not Applicable
2019,E093211,18,Yes
2019,E093211,,Not Applicable
2019,E093212,18,Yes
2019,E093212,,Not Applicable
2019,E093213,18,Yes
2019,E093213,,Not Applicable
2019,E093219,18,Yes
2019,E093219,,Not Applicable
2019,E093291,18,Yes
2019,E093291,,Not Applicable
2019,E093292,18,Yes
2019,E093292,,Not Applicable
2019,E093293,18,Yes
2019,E093293,,Not Applicable
2019,E093299,18,Yes
2019,E093299,,Not Applicable
2019,E093311,18,Yes
2019,E093311,,Not Applicable
2019,E093312,18,Yes
2019,E093312,,Not Applicable
2019,E093313,18,Yes
2019,E093313,,Not Applicable
2019,E093319,18,Yes
2019,E093319,,Not Applicable
2019,E093391,18,Yes
2019,E093391,,Not Applicable
2019,E093392,18,Yes
2019,E093392,,Not Applicable
2019,E093393,18,Yes
2019,E093393,,Not Applicable
2019,E093399,18,Yes
2019,E093399,,Not Applicable
2019,E093411,18,Yes
2019,E093411,,Not Applicable
2019,E093412,18,Yes
2019,E093412,,Not Applicable
2019,E093413,18,Yes
2019,E093413,,Not Applicable
2019,E093419,18,Yes
2019,E093419,,Not Applicable
2019,E093491,18,Yes
2019,E093491,,Not Applicable
2019,E093492,18,Yes
2019,E093492,,Not Applicable
2019,E093493,18,Yes
2019,E093493,,Not Applicable
2019,E093499,18,Yes
2019,E093499,,Not Applicable
2019,E093511,18,Yes
2019,E093511,122,Yes
2019,E093512,18,Yes
2019,E093512,122,Yes
2019,E093513,18,Yes
2019,E093513,122,Yes
2019,E093519,18,Yes
2019,E093519,122,Yes
2019,E093521,18,Yes
2019,E093521,122,Yes
2019,E093522,18,Yes
2019,E093522,122,Yes
2019,E093523,18,Yes
2019,E093523,122,Yes
2019,E093529,18,Yes
2019,E093529,122,Yes
2019,E093531,18,Yes
2019,E093531,122,Yes
2019,E093532,18,Yes
2019,E093532,122,Yes
2019,E093533,18,Yes
2019,E093533,122,Yes
2019,E093539,18,Yes
2019,E093539,122,Yes
2019,E093541,18,Yes
2019,E093541,122,Yes
2019,E093542,18,Yes
2019,E093542,122,Yes
2019,E093543,18,Yes
2019,E093543,122,Yes
2019,E093549,18,Yes
2019,E093549,122,Yes
2019,E093551,18,Yes
2019,E093551,122,Yes
2019,E093552,18,Yes
2019,E093552,122,Yes
2019,E093553,18,Yes
2019,E093553,122,Yes
2019,E093559,18,Yes
2019,E093559,122,Yes
2019,E093591,18,Yes
2019,E093591,122,Yes
2019,E093592,18,Yes
2019,E093592,122,Yes
2019,E093593,18,Yes
2019,E093593,122,Yes
2019,E093599,18,Yes
2019,E093599,122,Yes
2019,E0936,18,Yes
2019,E0937X1,18,Yes
2019,E0937X2,18,Yes
2019,E0937X3,18,Yes
2019,E0937X9,18,Yes
2019,E0939,18,Yes
2019,E0940,18,Yes
2019,E0940,,Not Applicable
2019,E0941,18,Yes
2019,E0941,,Not Applicable
2019,E0942,18,Yes
2019,E0942,,Not Applicable
2019,E0943,18,Yes
2019,E0943,,Not Applicable
2019,E0944,18,Yes
2019,E0944,,Not Applicable
2019,E0949,18,Yes
2019,E0949,,Not Applicable
2019,E0951,18,Yes
2019,E0951,108,Yes
2019,E0952,18,Yes
2019,E0952,106,Yes
2019,E0952,108,Yes
2019,E0959,18,Yes
2019,E09610,18,Yes
2019,E09618,18,Yes
2019,E09620,18,Yes
2019,E09621,18,Yes
2019,E09621,161,Yes
2019,E09622,18,Yes
2019,E09622,161,Yes
2019,E09628,18,Yes
2019,E09630,18,Yes
2019,E09638,18,Yes
2019,E09641,17,Yes
2019,E09649,18,Yes
2019,E0965,18,Yes
2019,E0969,18,Yes
2019,E098,18,Yes
2019,E099,19,Yes
2019,E1010,17,Yes
2019,E1011,17,Yes
2019,E1021,18,Yes
2019,E1021,,Not Applicable
2019,E1022,18,Yes
2019,E1022,,Not Applicable
2019,E1029,18,Yes
2019,E1029,,Not Applicable
2019,E10311,18,Yes
2019,E10311,,Not Applicable
2019,E10319,18,Yes
2019,E10319,,Not Applicable
2019,E103211,18,Yes
2019,E103211,,Not Applicable
2019,E103212,18,Yes
2019,E103212,,Not Applicable
2019,E103213,18,Yes
2019,E103213,,Not Applicable
2019,E103219,18,Yes
2019,E103219,,Not Applicable
2019,E103291,18,Yes
2019,E103291,,Not Applicable
2019,E103292,18,Yes
2019,E103292,,Not Applicable
2019,E103293,18,Yes
2019,E103293,,Not Applicable
2019,E103299,18,Yes
2019,E103299,,Not Applicable
2019,E103311,18,Yes
2019,E103311,,Not Applicable
2019,E103312,18,Yes
2019,E103312,,Not Applicable
2019,E103313,18,Yes
2019,E103313,,Not Applicable
2019,E103319,18,Yes
2019,E103319,,Not Applicable
2019,E103391,18,Yes
2019,E103391,,Not Applicable
2019,E103392,18,Yes
2019,E103392,,Not Applicable
2019,E103393,18,Yes
2019,E103393,,Not Applicable
2019,E103399,18,Yes
2019,E103399,,Not Applicable
2019,E103411,18,Yes
2019,E103411,,Not Applicable
2019,E103412,18,Yes
2019,E103412,,Not Applicable
2019,E103413,18,Yes
2019,E103413,,Not Applicable
2019,E103419,18,Yes
2019,E103419,,Not Applicable
2019,E103491,18,Yes
2019,E103491,,Not Applicable
2019,E103492,18,Yes
2019,E103492,,Not Applicable
2019,E103493,18,Yes
2019,E103493,,Not Applicable
2019,E103499,18,Yes
2019,E103499,,Not Applicable
2019,E103511,18,Yes
2019,E103511,122,Yes
2019,E103512,18,Yes
2019,E103512,122,Yes
2019,E103513,18,Yes
2019,E103513,122,Yes
2019,E103519,18,Yes
2019,E103519,122,Yes
2019,E103521,18,Yes
2019,E103521,122,Yes
2019,E103522,18,Yes
2019,E103522,122,Yes
2019,E103523,18,Yes
2019,E103523,122,Yes
2019,E103529,18,Yes
2019,E103529,122,Yes
2019,E103531,18,Yes
2019,E103531,122,Yes
2019,E103532,18,Yes
2019,E103532,122,Yes
2019,E103533,18,Yes
2019,E103533,122,Yes
2019,E103539,18,Yes
2019,E103539,122,Yes
2019,E103541,18,Yes
2019,E103541,122,Yes
2019,E103542,18,Yes
2019,E103542,122,Yes
2019,E103543,18,Yes
2019,E103543,122,Yes
2019,E103549,18,Yes
2019,E103549,122,Yes
2019,E103551,18,Yes
2019,E103551,122,Yes
2019,E103552,18,Yes
2019,E103552,122,Yes
2019,E103553,18,Yes
2019,E103553,122,Yes
2019,E103559,18,Yes
2019,E103559,122,Yes
2019,E103591,18,Yes
2019,E103591,122,Yes
2019,E103592,18,Yes
2019,E103592,122,Yes
2019,E103593,18,Yes
2019,E103593,122,Yes
2019,E103599,18,Yes
2019,E103599,122,Yes
2019,E1036,18,Yes
2019,E1037X1,18,Yes
2019,E1037X2,18,Yes
2019,E1037X3,18,Yes
2019,E1037X9,18,Yes
2019,E1039,18,Yes
2019,E1040,18,Yes
2019,E1040,,Not Applicable
2019,E1041,18,Yes
2019,E1041,,Not Applicable
2019,E1042,18,Yes
2019,E1042,,Not Applicable
2019,E1043,18,Yes
2019,E1043,,Not Applicable
2019,E1044,18,Yes
2019,E1044,,Not Applicable
2019,E1049,18,Yes
2019,E1049,,Not Applicable
2019,E1051,18,Yes
2019,E1051,108,Yes
2019,E1052,18,Yes
2019,E1052,106,Yes
2019,E1052,108,Yes
2019,E1059,18,Yes
2019,E10610,18,Yes
2019,E10618,18,Yes
2019,E10620,18,Yes
2019,E10621,18,Yes
2019,E10621,161,Yes
2019,E10622,18,Yes
2019,E10622,161,Yes
2019,E10628,18,Yes
2019,E10630,18,Yes
2019,E10638,18,Yes
2019,E10641,17,Yes
2019,E10649,18,Yes
2019,E1065,18,Yes
2019,E1069,18,Yes
2019,E108,18,Yes
2019,E109,19,Yes
2019,E1100,17,Yes
2019,E1101,17,Yes
2019,E1110,17,Yes
2019,E1111,17,Yes
2019,E1121,18,Yes
2019,E1121,,Not Applicable
2019,E1122,18,Yes
2019,E1122,,Not Applicable
2019,E1129,18,Yes
2019,E1129,,Not Applicable
2019,E11311,18,Yes
2019,E11311,,Not Applicable
2019,E11319,18,Yes
2019,E11319,,Not Applicable
2019,E113211,18,Yes
2019,E113211,,Not Applicable
2019,E113212,18,Yes
2019,E113212,,Not Applicable
2019,E113213,18,Yes
2019,E113213,,Not Applicable
2019,E113219,18,Yes
2019,E113219,,Not Applicable
2019,E113291,18,Yes
2019,E113291,,Not Applicable
2019,E113292,18,Yes
2019,E113292,,Not Applicable
2019,E113293,18,Yes
2019,E113293,,Not Applicable
2019,E113299,18,Yes
2019,E113299,,Not Applicable
2019,E113311,18,Yes
2019,E113311,,Not Applicable
2019,E113312,18,Yes
2019,E113312,,Not Applicable
2019,E113313,18,Yes
2019,E113313,,Not Applicable
2019,E113319,18,Yes
2019,E113319,,Not Applicable
2019,E113391,18,Yes
2019,E113391,,Not Applicable
2019,E113392,18,Yes
2019,E113392,,Not Applicable
2019,E113393,18,Yes
2019,E113393,,Not Applicable
2019,E113399,18,Yes
2019,E113399,,Not Applicable
2019,E113411,18,Yes
2019,E113411,,Not Applicable
2019,E113412,18,Yes
2019,E113412,,Not Applicable
2019,E113413,18,Yes
2019,E113413,,Not Applicable
2019,E113419,18,Yes
2019,E113419,,Not Applicable
2019,E113491,18,Yes
2019,E113491,,Not Applicable
2019,E113492,18,Yes
2019,E113492,,Not Applicable
2019,E113493,18,Yes
2019,E113493,,Not Applicable
2019,E113499,18,Yes
2019,E113499,,Not Applicable
2019,E113511,18,Yes
2019,E113511,122,Yes
2019,E113512,18,Yes
2019,E113512,122,Yes
2019,E113513,18,Yes
2019,E113513,122,Yes
2019,E113519,18,Yes
2019,E113519,122,Yes
2019,E113521,18,Yes
2019,E113521,122,Yes
2019,E113522,18,Yes
2019,E113522,122,Yes
2019,E113523,18,Yes
2019,E113523,122,Yes
2019,E113529,18,Yes
2019,E113529,122,Yes
2019,E113531,18,Yes
2019,E113531,122,Yes
2019,E113532,18,Yes
2019,E113532,122,Yes
2019,E113533,18,Yes
2019,E113533,122,Yes
2019,E113539,18,Yes
2019,E113539,122,Yes
2019,E113541,18,Yes
2019,E113541,122,Yes
2019,E113542,18,Yes
2019,E113542,122,Yes
2019,E113543,18,Yes
2019,E113543,122,Yes
2019,E113549,18,Yes
2019,E113549,122,Yes
2019,E113551,18,Yes
2019,E113551,122,Yes
2019,E113552,18,Yes
2019,E113552,122,Yes
2019,E113553,18,Yes
2019,E113553,122,Yes
2019,E113559,18,Yes
2019,E113559,122,Yes
2019,E113591,18,Yes
2019,E113591,122,Yes
2019,E113592,18,Yes
2019,E113592,122,Yes
2019,E113593,18,Yes
2019,E113593,122,Yes
2019,E113599,18,Yes
2019,E113599,122,Yes
2019,E1136,18,Yes
2019,E1137X1,18,Yes
2019,E1137X2,18,Yes
2019,E1137X3,18,Yes
2019,E1137X9,18,Yes
2019,E1139,18,Yes
2019,E1140,18,Yes
2019,E1140,,Not Applicable
2019,E1141,18,Yes
2019,E1141,,Not Applicable
2019,E1142,18,Yes
2019,E1142,,Not Applicable
2019,E1143,18,Yes
2019,E1143,,Not Applicable
2019,E1144,18,Yes
2019,E1144,,Not Applicable
2019,E1149,18,Yes
2019,E1149,,Not Applicable
2019,E1151,18,Yes
2019,E1151,108,Yes
2019,E1152,18,Yes
2019,E1152,106,Yes
2019,E1152,108,Yes
2019,E1159,18,Yes
2019,E11610,18,Yes
2019,E11618,18,Yes
2019,E11620,18,Yes
2019,E11621,18,Yes
2019,E11621,161,Yes
2019,E11622,18,Yes
2019,E11622,161,Yes
2019,E11628,18,Yes
2019,E11630,18,Yes
2019,E11638,18,Yes
2019,E11641,17,Yes
2019,E11649,18,Yes
2019,E1165,18,Yes
2019,E1169,18,Yes
2019,E118,18,Yes
2019,E119,19,Yes
2019,E1300,17,Yes
2019,E1301,17,Yes
2019,E1310,17,Yes
2019,E1311,17,Yes
2019,E1321,18,Yes
2019,E1321,,Not Applicable
2019,E1322,18,Yes
2019,E1322,,Not Applicable
2019,E1329,18,Yes
2019,E1329,,Not Applicable
2019,E13311,18,Yes
2019,E13311,,Not Applicable
2019,E13319,18,Yes
2019,E13319,,Not Applicable
2019,E133211,18,Yes
2019,E133211,,Not Applicable
2019,E133212,18,Yes
2019,E133212,,Not Applicable
2019,E133213,18,Yes
2019,E133213,,Not Applicable
2019,E133219,18,Yes
2019,E133219,,Not Applicable
2019,E133291,18,Yes
2019,E133291,,Not Applicable
2019,E133292,18,Yes
2019,E133292,,Not Applicable
2019,E133293,18,Yes
2019,E133293,,Not Applicable
2019,E133299,18,Yes
2019,E133299,,Not Applicable
2019,E133311,18,Yes
2019,E133311,,Not Applicable
2019,E133312,18,Yes
2019,E133312,,Not Applicable
2019,E133313,18,Yes
2019,E133313,,Not Applicable
2019,E133319,18,Yes
2019,E133319,,Not Applicable
2019,E133391,18,Yes
2019,E133391,,Not Applicable
2019,E133392,18,Yes
2019,E133392,,Not Applicable
2019,E133393,18,Yes
2019,E133393,,Not Applicable
2019,E133399,18,Yes
2019,E133399,,Not Applicable
2019,E133411,18,Yes
2019,E133411,,Not Applicable
2019,E133412,18,Yes
2019,E133412,,Not Applicable
2019,E133413,18,Yes
2019,E133413,,Not Applicable
2019,E133419,18,Yes
2019,E133419,,Not Applicable
2019,E133491,18,Yes
2019,E133491,,Not Applicable
2019,E133492,18,Yes
2019,E133492,,Not Applicable
2019,E133493,18,Yes
2019,E133493,,Not Applicable
2019,E133499,18,Yes
2019,E133499,,Not Applicable
2019,E133511,18,Yes
2019,E133511,122,Yes
2019,E133512,18,Yes
2019,E133512,122,Yes
2019,E133513,18,Yes
2019,E133513,122,Yes
2019,E133519,18,Yes
2019,E133519,122,Yes
2019,E133521,18,Yes
2019,E133521,122,Yes
2019,E133522,18,Yes
2019,E133522,122,Yes
2019,E133523,18,Yes
2019,E133523,122,Yes
2019,E133529,18,Yes
2019,E133529,122,Yes
2019,E133531,18,Yes
2019,E133531,122,Yes
2019,E133532,18,Yes
2019,E133532,122,Yes
